year,country,ISO,"Life expectancy at birth, total (years)",Population growth (annual %),"School enrollment, tertiary (% gross)",Internet Users(%),GDP per capita (current US$),"Inflation, consumer prices (annual %)"
2000,Philippines,PHL,69.413,2.21679406368577,,1.982253194,1073.26443619332,3.97712503249282
1999,Philippines,PHL,69.298,2.33145037230345,28.7551898956299,1.431608796,1123.16356191368,5.93904901780807
1998,Philippines,PHL,69.1,2.40901793872555,27.4957904815674,1.103405952,1000.00668971786,9.2349343226712
1997,Philippines,PHL,68.884,2.46959648910774,,0.136912957,1294.11195754791,5.59025939650602
1996,Philippines,PHL,68.614,2.41745888336185,28.8127498626709,0.05594603,1334.10565630149,7.47610377787908
1995,Philippines,PHL,68.223,2.33783652629301,27.3166408538818,0.028585702,1222.29253128969,6.83199610989531
1994,Philippines,PHL,67.942,2.34351526906344,,0.005844253,1081.43432065762,10.3864734299518
1993,Philippines,PHL,67.542,2.35765827898432,,0.0,938.762292374526,6.71631104109973
1992,Philippines,PHL,67.088,2.35743067552214,25.8249092102051,0.0,936.148576199207,8.65100357865264
1991,Philippines,PHL,66.304,2.37710880928449,27.1607894897461,0.0,821.45223439338,19.2614585266282
1990,Philippines,PHL,65.909,2.35297110942521,24.5899105072021,0.0,820.487180286668,12.1773522064946
1989,Philippines,PHL,65.464,2.30727315177789,26.1359596252441,0.0,806.850437025157,12.2429906542055
1988,Philippines,PHL,64.898,2.30833237563667,24.6532402038574,0.0,734.430279626645,13.8600691673318
1987,Philippines,PHL,64.335,2.29974786346561,23.3799591064453,0.0,658.2142903174,4.06976744186029
1986,Philippines,PHL,63.745,2.33899734024972,24.6490497589111,0.0,605.726338743069,1.14813777653333
1985,Philippines,PHL,63.505,2.39599668746198,27.7620906829834,0.0,637.835984877474,23.1031071803888
1984,Philippines,PHL,63.112,2.45016912145036,29.0076007843018,0.0,667.667239008484,50.3389756374499
1983,Philippines,PHL,62.992,2.48400764777203,26.592679977417,0.0,723.083278460474,10.0293565620481
1982,Philippines,PHL,62.784,2.50305033816042,25.7852993011475,0.0,828.567646270902,10.2217271376891
1981,Philippines,PHL,62.555,2.5685376046717,25.2594604492188,0.0,815.216084311657,13.0825985241676
1980,Philippines,PHL,62.499,2.64798140259759,24.0343894958496,0.0,761.016620612616,18.2005104938509
1979,Philippines,PHL,62.349,2.71604291458093,23.5444202423096,,662.046543274441,17.5333333327501
1978,Philippines,PHL,62.185,2.74870120443164,20.7043704986572,,561.38175067721,7.33452593917692
1977,Philippines,PHL,62.149,2.66047509105459,17.7772102355957,,499.100731805383,9.89875159736565
1976,Philippines,PHL,61.614,2.51545126006456,17.1272392272949,,445.80414463942,9.19922713611011
1975,Philippines,PHL,61.704,2.40182443797649,16.4131507873535,,398.053222833211,6.76140270456079
1974,Philippines,PHL,61.68,2.40147320744003,17.2418003082275,,377.108349606834,34.1635916359165
1973,Philippines,PHL,61.641,2.49015879485505,17.1842803955078,,282.442782812701,16.5800322638464
1972,Philippines,PHL,61.831,2.54588906566558,17.5412292480469,,230.074742961664,8.20403413498833
1971,Philippines,PHL,61.988,2.60018520284525,17.6406898498535,,217.977475492225,21.4033435366143
1970,Philippines,PHL,61.692,2.59351639175363,,,201.923258729261,14.3814616757328
1969,Philippines,PHL,61.798,2.58878456618611,,,262.405242661276,1.95551032285385
1968,Philippines,PHL,61.65,2.64579798268785,,,242.868358996023,2.35880645890594
1967,Philippines,PHL,61.447,2.67020126424251,,,223.153532667165,6.25395319397735
1966,Philippines,PHL,61.198,2.7041404709951,,,213.293915416686,5.39999999968083
1965,Philippines,PHL,60.898,2.74704026875373,,,198.666127426693,2.56410256428441
1964,Philippines,PHL,60.541,2.77306963326491,,,186.540911391653,8.18307905700338
1963,Philippines,PHL,60.388,2.80186985309581,,,177.331345228822,5.62554937008816
1962,Philippines,PHL,59.959,2.83436012057622,,,164.135595310797,5.79665220101376
1961,Philippines,PHL,59.619,2.95906293760385,,,278.477269278725,1.59563300452722
1960,Philippines,PHL,59.227,,,,263.837059857294,4.1548217798216
2022,Russian Federation,RUS,,0.0741798900517637,,,15345.0966796875,
2021,Russian Federation,RUS,69.3612195121951,-0.43395152847745,,,12593.1572265625,6.69445891957619
2020,Russian Federation,RUS,71.3387804878049,-0.230950388878624,,84.99466705,10194.44140625,3.38165937237896
2019,Russian Federation,RUS,73.0839024390244,-0.0495686654330689,86.400146484375,82.64215851,11536.2587890625,4.47036660760175
2018,Russian Federation,RUS,72.6621951219512,-0.0130668924933287,84.5842514038086,80.86472321,11287.3544921875,2.87829723647886
2017,Russian Federation,RUS,72.4514634146342,0.106870569429971,81.909309387207,76.00814056,10720.33203125,3.68332944412231
2016,Russian Federation,RUS,71.6512195121951,0.170245238698228,80.6326217651367,73.09143829,8704.89453125,7.04244762954798
2015,Russian Federation,RUS,71.1834146341463,0.192557946508244,79.9381332397461,70.09924316,9313.021484375,15.5344050528404
2014,Russian Federation,RUS,70.7436585365854,0.217642262118,78.4630966186523,70.51999664,14095.646484375,7.82341183865503
2013,Russian Federation,RUS,70.5787804878049,0.212950704549247,77.8503189086914,67.97000122,15974.623046875,6.75371026220953
2012,Russian Federation,RUS,70.0721951219512,0.168305035277726,75.9070892333984,66.0,15420.8583984375,5.0747430079915
2011,Russian Federation,RUS,69.6839024390244,0.077981777433695,76.1848907470703,58.0,14311.064453125,8.44046485932559
2010,Russian Federation,RUS,68.8412195121951,0.0448957880908489,,49.0,10674.990234375,6.8493923025503
2009,Russian Federation,RUS,68.6846341463415,0.0301077605196216,75.3270874023438,42.54999924,8562.82421875,11.6473295764118
2008,Russian Federation,RUS,67.9492682926829,-0.0439492591634852,74.8958587646484,32.0,11635.2841796875,14.1107677840442
2007,Russian Federation,RUS,67.5868292682927,-0.17108203294568,74.0212707519531,24.65999985,9101.2392578125,9.00729868861076
2006,Russian Federation,RUS,66.7275609756098,-0.327445270108383,72.7966690063477,18.02327728,6920.19970703125,9.66865454789265
2005,Russian Federation,RUS,65.529756097561,-0.381452794741516,72.5659408569336,15.22667313,5323.455078125,12.6853039507349
2004,Russian Federation,RUS,65.4709756097561,-0.402681471328549,70.5924377441406,12.85938931,4102.36474609375,10.8886157326216
2003,Russian Federation,RUS,65.0275609756098,-0.453780668020263,70.6703186035156,8.29886055,2975.123046875,13.6632930228667
2002,Russian Federation,RUS,65.1287804878049,-0.460024258081391,66.8583221435547,4.12827158,2377.52954101563,15.7887307914462
2001,Russian Federation,RUS,65.3834146341463,-0.424090524785415,61.5667991638184,2.944367886,2100.3525390625,21.4770072117159
2000,Russian Federation,RUS,65.4836585365854,-0.420614990249978,55.7995796203613,1.977230072,1771.59411621094,20.7987606558703
1999,Russian Federation,RUS,65.9821951219512,-0.309278191504336,51.887378692627,1.018984556,1330.75720214844,85.7464940960636
1998,Russian Federation,RUS,67.029756097561,-0.165486143348056,48.3994102478027,0.812744439,1834.86181640625,27.6856798076743
1997,Russian Federation,RUS,66.6987804878049,-0.165341653753189,46.2429389953613,0.47296375,2737.57202148438,14.761329268806
1996,Russian Federation,RUS,65.8541463414634,-0.145451546598357,44.721549987793,0.26975292,2643.92919921875,47.7520122009939
1995,Russian Federation,RUS,64.6907317073171,-0.0216487632128753,43.1327018737793,0.14815104,2665.77978515625,197.414268084251
1994,Russian Federation,RUS,64.4670731707317,-0.0342679070319955,44.464111328125,0.053817492,2662.10400390625,307.722635553193
1993,Russian Federation,RUS,64.9358536585366,-0.0534820276606834,46.3932914733887,0.013447238,2930.67016601563,874.245720380188
1992,Russian Federation,RUS,66.8731707317073,0.0969789790408762,49.760871887207,0.000672532,3098.802734375,
1991,Russian Federation,RUS,68.4743902439024,0.286681129515534,52.4596786499023,0.0,3490.45239257813,
1990,Russian Federation,RUS,68.8860975609756,0.168018341182166,55.0019416809082,0.0,3492.71020507813,
1989,Russian Federation,RUS,69.1717073170732,0.586603532881112,55.8120498657227,0.0,3428.76220703125,
1988,Russian Federation,RUS,69.4643902439024,0.648303809439665,56.1702995300293,0.0,3777.2353515625,
1987,Russian Federation,RUS,69.44,0.697384550046896,55.6832695007324,0.0,,
1986,Russian Federation,RUS,69.389756097561,0.717573866435774,53.9052391052246,0.0,,
1985,Russian Federation,RUS,67.8568292682927,0.776688028447148,52.018310546875,0.0,,
1984,Russian Federation,RUS,67.2026829268293,0.757352967626051,49.8300590515137,0.0,,
1983,Russian Federation,RUS,67.6526829268293,0.598250932058307,48.2811088562012,0.0,,
1982,Russian Federation,RUS,67.8060975609756,0.628287744424107,47.0289306640625,0.0,,
1981,Russian Federation,RUS,67.2639024390244,0.667503222289735,46.0573081970215,0.0,,
1980,Russian Federation,RUS,67.0339024390244,0.709655479527404,45.2238693237305,0.0,,
1979,Russian Federation,RUS,67.1143902439024,0.703053203604969,44.6196708679199,,,
1978,Russian Federation,RUS,67.3909756097561,0.702887650025717,44.2289886474609,,,
1977,Russian Federation,RUS,67.3763414634146,0.70268347396018,43.9067306518555,,,
1976,Russian Federation,RUS,67.4875609756098,0.703185038023715,43.5888290405273,,,
1975,Russian Federation,RUS,67.7239024390244,0.573923976270934,43.5434188842773,,,
1974,Russian Federation,RUS,68.320243902439,0.573468037351157,43.740909576416,,,
1973,Russian Federation,RUS,68.2946341463415,0.574501349565654,44.175479888916,,,
1972,Russian Federation,RUS,68.3085365853659,0.57324610343637,44.6722183227539,,,
1971,Russian Federation,RUS,68.3765853658537,0.574250600262548,45.2652015686035,,,
1970,Russian Federation,RUS,68.1336585365854,0.569083468255144,45.598331451416,,,
1969,Russian Federation,RUS,66.8762926829268,0.569238017722672,,,,
1968,Russian Federation,RUS,67.4893658536586,0.5693766257186,,,,
1967,Russian Federation,RUS,67.5938048780488,0.569499004627627,,,,
1966,Russian Federation,RUS,67.9011951219512,0.568815874401956,,,,
1965,Russian Federation,RUS,67.887756097561,1.11072584654368,,,,
1964,Russian Federation,RUS,68.3671707317073,1.11110025764706,,,,
1963,Russian Federation,RUS,67.7571707317073,1.11053215737069,,,,
1962,Russian Federation,RUS,67.300512195122,1.11145521122451,,,,
1961,Russian Federation,RUS,67.6309512195122,1.11060183638626,,,,
1960,Russian Federation,RUS,67.4652195121951,,,,,
2022,China,CHN,,-0.0130995013525784,,,12720.2156397612,1.9735755573906
2021,China,CHN,78.211,0.0892522000412526,63.6019592285156,,12617.5049863004,0.981015135544851
2020,China,CHN,78.077,0.238040870229883,58.4201011657715,70.40477753,10408.7191247747,2.4194218945778
2019,China,CHN,77.968,0.354740890170827,53.7649116516113,64.10984039,10143.8602060373,2.89923416358227
2018,China,CHN,77.744,0.467672053461959,50.6044387817383,59.20000076,9905.4061175104,2.07479039965578
2017,China,CHN,77.248,0.605245013482969,49.0732612609863,54.29999924,8817.04549566316,1.59313600071434
2016,China,CHN,77.218,0.573050906069647,48.0190200805664,53.20000076,8094.39037512163,2.00000182191941
2015,China,CHN,76.977,0.581456146657648,46.0404281616211,50.29999924,8016.44601585644,1.43702380935655
2014,China,CHN,76.717,0.630326389541893,42.4307289123535,47.90000153,7636.07422276004,1.92164162788521
2013,China,CHN,76.452,0.666072977690069,32.4336700439453,45.79999924,7020.38568208449,2.62105001748115
2012,China,CHN,76.192,0.678345458846803,28.7256698608398,42.30011749,6300.58235236313,2.61952432645544
2011,China,CHN,75.903,0.546457594880274,25.6478500366211,38.29999924,5614.38573851229,5.55389892257492
2010,China,CHN,75.599,0.482959688678361,24.1984901428223,34.29999924,4550.47392427081,3.17532475269199
2009,China,CHN,75.343,0.497381400884935,22.4430599212646,28.89999962,3832.2274278698,-0.728165250932952
2008,China,CHN,74.872,0.51238693163744,20.6841201782227,22.60000038,3468.32706307504,5.92525137041095
2007,China,CHN,74.762,0.522271866392275,20.52121925354,16.0,2693.95855454419,4.81676767378831
2006,China,CHN,74.504,0.558374367373002,20.2191905975342,10.52315235,2099.21934229104,1.64943099455862
2005,China,CHN,74.111,0.588124989556992,19.0869998931885,8.523257256,1753.41426293188,1.77641407667574
2004,China,CHN,73.748,0.593932815112141,17.6912593841553,7.300000191,1508.66794598726,3.82463743108159
2003,China,CHN,73.371,0.622860936133583,15.4526796340942,6.199999809,1288.63754323945,1.12760348729636
2002,China,CHN,72.985,0.669999567758626,12.6284799575806,4.595704556,1148.51418772689,-0.731970902350276
2001,China,CHN,72.606,0.726380637838525,9.78911018371582,2.639650106,1053.11227201705,0.719125609120107
2000,China,CHN,71.881,0.787956592953992,7.59041023254395,1.775913239,959.360412054851,0.347811226864599
